name,category,brand,price,availability,url,dispensary_name,scraped_at
$6 Double Solo Burger 1g Flower,Indica-Hybrid - 2.53% Terpenes,Piff Stixs,3.60,InStock,https://www.treasurevalleycannabis.com/product/6-double-solo-burger-68b1bf57e8f23000076e4c9c/,Treasure Valley Cannabis,2026-03-28T06:42:41.520925Z
